,ZIPCODE,County,Total_daily_wateruse(kgal/d),Precipitation_decade,Average Precipitation(inches/d),wastewater_treat_plant,Flow_annual_avg_MGD,Capacity_MGD
1492,11217,Kings County,607.2808607632755,1911,0.0013684271549861218,RED HOOK,26.5,60.0
1493,11217,Kings County,607.2808607632755,1921,0.0012871746012789718,RED HOOK,26.5,60.0
1494,11217,Kings County,607.2808607632755,1931,0.0013149803532417938,RED HOOK,26.5,60.0
1495,11217,Kings County,607.2808607632755,1941,0.0013230598754678331,RED HOOK,26.5,60.0
1496,11217,Kings County,607.2808607632755,1951,0.001406660063935002,RED HOOK,26.5,60.0
1497,11217,Kings County,607.2808607632755,1961,0.0012056171599406503,RED HOOK,26.5,60.0
1498,11217,Kings County,607.2808607632755,1971,0.0015208404818086517,RED HOOK,26.5,60.0
1499,11217,Kings County,607.2808607632755,1981,0.0014306852092713,RED HOOK,26.5,60.0
1500,11217,Kings County,607.2808607632755,1991,0.0013440666332555353,RED HOOK,26.5,60.0
1501,11217,Kings County,607.2808607632755,2001,0.0014731255675303442,RED HOOK,26.5,60.0
1502,11217,Kings County,607.2808607632755,2011,0.0014695278934825228,RED HOOK,26.5,60.0
1503,11205,Kings County,1044.9016244947682,1901,0.0017118626537686776,NEWTOWN CREEK,196.0,310.0
1504,11205,Kings County,1044.9016244947682,1911,0.0017309917653614698,NEWTOWN CREEK,196.0,310.0
1505,11205,Kings County,1044.9016244947682,1921,0.0016282113573074558,NEWTOWN CREEK,196.0,310.0
1506,11205,Kings County,1044.9016244947682,1931,0.0016633842399135573,NEWTOWN CREEK,196.0,310.0
1507,11205,Kings County,1044.9016244947682,1941,0.0016736044305830932,NEWTOWN CREEK,196.0,310.0
1508,11205,Kings County,1044.9016244947682,1951,0.0017793544789448594,NEWTOWN CREEK,196.0,310.0
1509,11205,Kings County,1044.9016244947682,1961,0.001525045281681006,NEWTOWN CREEK,196.0,310.0
1510,11205,Kings County,1044.9016244947682,1971,0.0019237869848218886,NEWTOWN CREEK,196.0,310.0
1511,11205,Kings County,1044.9016244947682,1981,0.0018097450836527629,NEWTOWN CREEK,196.0,310.0
1512,11205,Kings County,1044.9016244947682,1991,0.0017001769263238872,NEWTOWN CREEK,196.0,310.0
1513,11205,Kings County,1044.9016244947682,2001,0.0018634300097357603,NEWTOWN CREEK,196.0,310.0
1514,11205,Kings County,1044.9016244947682,2011,0.0018588791323810232,NEWTOWN CREEK,196.0,310.0
1515,11205,Kings County,1044.9016244947682,1901,0.0017118626537686776,RED HOOK,26.5,60.0
1516,11205,Kings County,1044.9016244947682,1911,0.0017309917653614698,RED HOOK,26.5,60.0
1517,11205,Kings County,1044.9016244947682,1921,0.0016282113573074558,RED HOOK,26.5,60.0
1518,11205,Kings County,1044.9016244947682,1931,0.0016633842399135573,RED HOOK,26.5,60.0
1519,11205,Kings County,1044.9016244947682,1941,0.0016736044305830932,RED HOOK,26.5,60.0
1520,11205,Kings County,1044.9016244947682,1951,0.0017793544789448594,RED HOOK,26.5,60.0
1521,11205,Kings County,1044.9016244947682,1961,0.001525045281681006,RED HOOK,26.5,60.0
1522,11205,Kings County,1044.9016244947682,1971,0.0019237869848218886,RED HOOK,26.5,60.0
1523,11205,Kings County,1044.9016244947682,1981,0.0018097450836527629,RED HOOK,26.5,60.0
1524,11205,Kings County,1044.9016244947682,1991,0.0017001769263238872,RED HOOK,26.5,60.0
1525,11205,Kings County,1044.9016244947682,2001,0.0018634300097357603,RED HOOK,26.5,60.0
1526,11205,Kings County,1044.9016244947682,2011,0.0018588791323810232,RED HOOK,26.5,60.0
1527,11201,Kings County,2717.8951908541894,1901,0.002561620227770729,NEWTOWN CREEK,196.0,310.0
1528,11201,Kings County,2717.8951908541894,1911,0.0025902449069104385,NEWTOWN CREEK,196.0,310.0
1529,11201,Kings County,2717.8951908541894,1921,0.002436444967581153,NEWTOWN CREEK,196.0,310.0
1530,11201,Kings County,2717.8951908541894,1931,0.002489077442128361,NEWTOWN CREEK,196.0,310.0
1531,11201,Kings County,2717.8951908541894,1941,0.0025043708694913102,NEWTOWN CREEK,196.0,310.0
1532,11201,Kings County,2717.8951908541894,1951,0.0026626145594128487,NEWTOWN CREEK,196.0,310.0
1533,11201,Kings County,2717.8951908541894,1961,0.0022820679177853413,NEWTOWN CREEK,196.0,310.0
1534,11201,Kings County,2717.8951908541894,1971,0.002878742429126986,NEWTOWN CREEK,196.0,310.0
1535,11201,Kings County,2717.8951908541894,1981,0.002708090864175129,NEWTOWN CREEK,196.0,310.0
1536,11201,Kings County,2717.8951908541894,1991,0.002544133780634979,NEWTOWN CREEK,196.0,310.0
1537,11201,Kings County,2717.8951908541894,2001,0.002788424641115604,NEWTOWN CREEK,196.0,310.0
1538,11201,Kings County,2717.8951908541894,2011,0.002781614737610592,NEWTOWN CREEK,196.0,310.0
1539,11201,Kings County,2717.8951908541894,1901,0.002561620227770729,RED HOOK,26.5,60.0
1540,11201,Kings County,2717.8951908541894,1911,0.0025902449069104385,RED HOOK,26.5,60.0
1541,11201,Kings County,2717.8951908541894,1921,0.002436444967581153,RED HOOK,26.5,60.0
1542,11201,Kings County,2717.8951908541894,1931,0.002489077442128361,RED HOOK,26.5,60.0
1543,11201,Kings County,2717.8951908541894,1941,0.0025043708694913102,RED HOOK,26.5,60.0
1544,11201,Kings County,2717.8951908541894,1951,0.0026626145594128487,RED HOOK,26.5,60.0
1545,11201,Kings County,2717.8951908541894,1961,0.0022820679177853413,RED HOOK,26.5,60.0
1546,11201,Kings County,2717.8951908541894,1971,0.002878742429126986,RED HOOK,26.5,60.0
1547,11201,Kings County,2717.8951908541894,1981,0.002708090864175129,RED HOOK,26.5,60.0
1548,11201,Kings County,2717.8951908541894,1991,0.002544133780634979,RED HOOK,26.5,60.0
1549,11201,Kings County,2717.8951908541894,2001,0.002788424641115604,RED HOOK,26.5,60.0
1550,11201,Kings County,2717.8951908541894,2011,0.002781614737610592,RED HOOK,26.5,60.0
1551,10065,New York County,2918.939618094699,1901,0.0021751313588561443,NEWTOWN CREEK,196.0,310.0
1552,10065,New York County,2918.939618094699,1911,0.002199766783853229,NEWTOWN CREEK,196.0,310.0
1553,10065,New York County,2918.939618094699,1921,0.0020921462917842916,NEWTOWN CREEK,196.0,310.0
1554,10065,New York County,2918.939618094699,1931,0.0021657581194648233,NEWTOWN CREEK,196.0,310.0
1555,10065,New York County,2918.939618094699,1941,0.002138227295912304,NEWTOWN CREEK,196.0,310.0
1556,10065,New York County,2918.939618094699,1951,0.0022951186379754117,NEWTOWN CREEK,196.0,310.0
1557,10065,New York County,2918.939618094699,1961,0.0019314762092335835,NEWTOWN CREEK,196.0,310.0
1558,10065,New York County,2918.939618094699,1971,0.0024851843770465447,NEWTOWN CREEK,196.0,310.0
1559,10065,New York County,2918.939618094699,1981,0.002358621107987817,NEWTOWN CREEK,196.0,310.0
1560,10065,New York County,2918.939618094699,1991,0.002185289791076058,NEWTOWN CREEK,196.0,310.0
1561,10065,New York County,2918.939618094699,2001,0.0023940038598262593,NEWTOWN CREEK,196.0,310.0
1562,10065,New York County,2918.939618094699,2011,0.002372165684281035,NEWTOWN CREEK,196.0,310.0
1563,10065,New York County,2918.939618094699,1901,0.0021751313588561443,WARDS ISLAND,194.25,275.0
1564,10065,New York County,2918.939618094699,1911,0.002199766783853229,WARDS ISLAND,194.25,275.0
1565,10065,New York County,2918.939618094699,1921,0.0020921462917842916,WARDS ISLAND,194.25,275.0
1566,10065,New York County,2918.939618094699,1931,0.0021657581194648233,WARDS ISLAND,194.25,275.0
1567,10065,New York County,2918.939618094699,1941,0.002138227295912304,WARDS ISLAND,194.25,275.0
1568,10065,New York County,2918.939618094699,1951,0.0022951186379754117,WARDS ISLAND,194.25,275.0
1569,10065,New York County,2918.939618094699,1961,0.0019314762092335835,WARDS ISLAND,194.25,275.0
1570,10065,New York County,2918.939618094699,1971,0.0024851843770465447,WARDS ISLAND,194.25,275.0
1571,10065,New York County,2918.939618094699,1981,0.002358621107987817,WARDS ISLAND,194.25,275.0
1572,10065,New York County,2918.939618094699,1991,0.002185289791076058,WARDS ISLAND,194.25,275.0
1573,10065,New York County,2918.939618094699,2001,0.0023940038598262593,WARDS ISLAND,194.25,275.0
1574,10065,New York County,2918.939618094699,2011,0.002372165684281035,WARDS ISLAND,194.25,275.0
1575,10021,New York County,5117.927478207302,1901,0.002179609711145152,NEWTOWN CREEK,196.0,310.0
1576,10021,New York County,5117.927478207302,1911,0.0022042958577280745,NEWTOWN CREEK,196.0,310.0
1577,10021,New York County,5117.927478207302,1921,0.002096453787097898,NEWTOWN CREEK,196.0,310.0
1578,10021,New York County,5117.927478207302,1931,0.0021702171733018493,NEWTOWN CREEK,196.0,310.0
1579,10021,New York County,5117.927478207302,1941,0.0021426296668615712,NEWTOWN CREEK,196.0,310.0
1580,10021,New York County,5117.927478207302,1951,0.002299844030657593,NEWTOWN CREEK,196.0,310.0
1581,10021,New York County,5117.927478207302,1961,0.0019354529028100737,NEWTOWN CREEK,196.0,310.0
1582,10021,New York County,5117.927478207302,1971,0.0024903010938361948,NEWTOWN CREEK,196.0,310.0
1583,10021,New York County,5117.927478207302,1981,0.002363477245156201,NEWTOWN CREEK,196.0,310.0
1584,10021,New York County,5117.927478207302,1991,0.002189789058441298,NEWTOWN CREEK,196.0,310.0
1585,10021,New York County,5117.927478207302,2001,0.0023989328461249005,NEWTOWN CREEK,196.0,310.0
1586,10021,New York County,5117.927478207302,2011,0.0023770497082177284,NEWTOWN CREEK,196.0,310.0
1587,10021,New York County,5117.927478207302,1901,0.002179609711145152,WARDS ISLAND,194.25,275.0
1588,10021,New York County,5117.927478207302,1911,0.0022042958577280745,WARDS ISLAND,194.25,275.0
1589,10021,New York County,5117.927478207302,1921,0.002096453787097898,WARDS ISLAND,194.25,275.0
1590,10021,New York County,5117.927478207302,1931,0.0021702171733018493,WARDS ISLAND,194.25,275.0
1591,10021,New York County,5117.927478207302,1941,0.0021426296668615712,WARDS ISLAND,194.25,275.0
1592,10021,New York County,5117.927478207302,1951,0.002299844030657593,WARDS ISLAND,194.25,275.0
1593,10021,New York County,5117.927478207302,1961,0.0019354529028100737,WARDS ISLAND,194.25,275.0
1594,10021,New York County,5117.927478207302,1971,0.0024903010938361948,WARDS ISLAND,194.25,275.0
1595,10021,New York County,5117.927478207302,1981,0.002363477245156201,WARDS ISLAND,194.25,275.0
1596,10021,New York County,5117.927478207302,1991,0.002189789058441298,WARDS ISLAND,194.25,275.0
1597,10021,New York County,5117.927478207302,2001,0.0023989328461249005,WARDS ISLAND,194.25,275.0
1598,10021,New York County,5117.927478207302,2011,0.0023770497082177284,WARDS ISLAND,194.25,275.0
1599,10017,New York County,3444.2405475271016,1901,0.0018025411442404004,NEWTOWN CREEK,196.0,310.0
1600,10017,New York County,3444.2405475271016,1911,0.0018229566317843095,NEWTOWN CREEK,196.0,310.0
1601,10017,New York County,3444.2405475271016,1921,0.0017337710457608181,NEWTOWN CREEK,196.0,310.0
1602,10017,New York County,3444.2405475271016,1931,0.0017947734985812635,NEWTOWN CREEK,196.0,310.0
1603,10017,New York County,3444.2405475271016,1941,0.001771958581226417,NEWTOWN CREEK,196.0,310.0
1604,10017,New York County,3444.2405475271016,1951,0.0019019751423377262,NEWTOWN CREEK,196.0,310.0
1605,10017,New York County,3444.2405475271016,1961,0.001600623025404726,NEWTOWN CREEK,196.0,310.0
1606,10017,New York County,3444.2405475271016,1971,0.0020594834755201163,NEWTOWN CREEK,196.0,310.0
1607,10017,New York County,3444.2405475271016,1981,0.0019545999249708304,NEWTOWN CREEK,196.0,310.0
1608,10017,New York County,3444.2405475271016,1991,0.0018109594827296217,NEWTOWN CREEK,196.0,310.0
1609,10017,New York County,3444.2405475271016,2001,0.0019839217706265244,NEWTOWN CREEK,196.0,310.0
1610,10017,New York County,3444.2405475271016,2011,0.0019658243762897924,NEWTOWN CREEK,196.0,310.0
1611,10017,New York County,3444.2405475271016,1901,0.0018025411442404004,NORTH RIVER,105.6666667,170.0
1612,10017,New York County,3444.2405475271016,1911,0.0018229566317843095,NORTH RIVER,105.6666667,170.0
1613,10017,New York County,3444.2405475271016,1921,0.0017337710457608181,NORTH RIVER,105.6666667,170.0
1614,10017,New York County,3444.2405475271016,1931,0.0017947734985812635,NORTH RIVER,105.6666667,170.0
1615,10017,New York County,3444.2405475271016,1941,0.001771958581226417,NORTH RIVER,105.6666667,170.0
1616,10017,New York County,3444.2405475271016,1951,0.0019019751423377262,NORTH RIVER,105.6666667,170.0
1617,10017,New York County,3444.2405475271016,1961,0.001600623025404726,NORTH RIVER,105.6666667,170.0
1618,10017,New York County,3444.2405475271016,1971,0.0020594834755201163,NORTH RIVER,105.6666667,170.0
1619,10017,New York County,3444.2405475271016,1981,0.0019545999249708304,NORTH RIVER,105.6666667,170.0
1620,10017,New York County,3444.2405475271016,1991,0.0018109594827296217,NORTH RIVER,105.6666667,170.0
1621,10017,New York County,3444.2405475271016,2001,0.0019839217706265244,NORTH RIVER,105.6666667,170.0
1622,10017,New York County,3444.2405475271016,2011,0.0019658243762897924,NORTH RIVER,105.6666667,170.0
1623,10022,New York County,5011.229304766606,1901,0.002457006678173001,NEWTOWN CREEK,196.0,310.0
1624,10022,New York County,5011.229304766606,1911,0.0024848346084223715,NEWTOWN CREEK,196.0,310.0
1625,10022,New York County,5011.229304766606,1921,0.0023632675744843846,NEWTOWN CREEK,196.0,310.0
1626,10022,New York County,5011.229304766606,1931,0.0024464187604884796,NEWTOWN CREEK,196.0,310.0
1627,10022,New York County,5011.229304766606,1941,0.002415320216922948,NEWTOWN CREEK,196.0,310.0
1628,10022,New York County,5011.229304766606,1951,0.002592543111359676,NEWTOWN CREEK,196.0,310.0
1629,10022,New York County,5011.229304766606,1961,0.0021817762524994466,NEWTOWN CREEK,196.0,310.0
1630,10022,New York County,5011.229304766606,1971,0.0028072394736222486,NEWTOWN CREEK,196.0,310.0
1631,10022,New York County,5011.229304766606,1981,0.0026642748678192083,NEWTOWN CREEK,196.0,310.0
1632,10022,New York County,5011.229304766606,1991,0.002468481541841566,NEWTOWN CREEK,196.0,310.0
1633,10022,New York County,5011.229304766606,2001,0.002704242871225177,NEWTOWN CREEK,196.0,310.0
1634,10022,New York County,5011.229304766606,2011,0.002679574686043962,NEWTOWN CREEK,196.0,310.0
1635,10174,New York County,0.0,1901,2.8748412946522534e-05,NEWTOWN CREEK,196.0,310.0
1636,10174,New York County,0.0,1911,2.907401598104534e-05,NEWTOWN CREEK,196.0,310.0
1637,10174,New York County,0.0,1921,2.765161069278137e-05,NEWTOWN CREEK,196.0,310.0
1638,10174,New York County,0.0,1931,2.8624528126614455e-05,NEWTOWN CREEK,196.0,310.0
1639,10174,New York County,0.0,1941,2.826065700636088e-05,NEWTOWN CREEK,196.0,310.0
1640,10174,New York County,0.0,1951,3.0334268363670463e-05,NEWTOWN CREEK,196.0,310.0
1641,10174,New York County,0.0,1961,2.5528056240535023e-05,NEWTOWN CREEK,196.0,310.0
1642,10174,New York County,0.0,1971,3.284634117782748e-05,NEWTOWN CREEK,196.0,310.0
1643,10174,New York County,0.0,1981,3.1173571803257136e-05,NEWTOWN CREEK,196.0,310.0
1644,10174,New York County,0.0,1991,2.88826755523915e-05,NEWTOWN CREEK,196.0,310.0
1645,10174,New York County,0.0,2001,3.1641220783119574e-05,NEWTOWN CREEK,196.0,310.0
1646,10174,New York County,0.0,2011,3.135258861108242e-05,NEWTOWN CREEK,196.0,310.0
1647,10003,New York County,40761.27143706121,1901,0.0032457184308195813,NEWTOWN CREEK,196.0,310.0
1648,10003,New York County,40761.27143706121,1911,0.0032824792694873483,NEWTOWN CREEK,196.0,310.0
1649,10003,New York County,40761.27143706121,1921,0.0031218885937932986,NEWTOWN CREEK,196.0,310.0
1650,10003,New York County,40761.27143706121,1931,0.003231731737222881,NEWTOWN CREEK,196.0,310.0
1651,10003,New York County,40761.27143706121,1941,0.003190650401580217,NEWTOWN CREEK,196.0,310.0
1652,10003,New York County,40761.27143706121,1951,0.0034247627546098,NEWTOWN CREEK,196.0,310.0
1653,10003,New York County,40761.27143706121,1961,0.0028821376260676638,NEWTOWN CREEK,196.0,310.0
1654,10003,New York County,40761.27143706121,1971,0.0037083777509449812,NEWTOWN CREEK,196.0,310.0
1655,10003,New York County,40761.27143706121,1981,0.003519520773008386,NEWTOWN CREEK,196.0,310.0
1656,10003,New York County,40761.27143706121,1991,0.0032608767846128636,NEWTOWN CREEK,196.0,310.0
1657,10003,New York County,40761.27143706121,2001,0.0035723187106168723,NEWTOWN CREEK,196.0,310.0
1658,10003,New York County,40761.27143706121,2011,0.00353973191139943,NEWTOWN CREEK,196.0,310.0
1659,10003,New York County,40761.27143706121,1901,0.0032457184308195813,NORTH RIVER,105.6666667,170.0
1660,10003,New York County,40761.27143706121,1911,0.0032824792694873483,NORTH RIVER,105.6666667,170.0
1661,10003,New York County,40761.27143706121,1921,0.0031218885937932986,NORTH RIVER,105.6666667,170.0
1662,10003,New York County,40761.27143706121,1931,0.003231731737222881,NORTH RIVER,105.6666667,170.0
1663,10003,New York County,40761.27143706121,1941,0.003190650401580217,NORTH RIVER,105.6666667,170.0
1664,10003,New York County,40761.27143706121,1951,0.0034247627546098,NORTH RIVER,105.6666667,170.0
1665,10003,New York County,40761.27143706121,1961,0.0028821376260676638,NORTH RIVER,105.6666667,170.0
1666,10003,New York County,40761.27143706121,1971,0.0037083777509449812,NORTH RIVER,105.6666667,170.0
1667,10003,New York County,40761.27143706121,1981,0.003519520773008386,NORTH RIVER,105.6666667,170.0
1668,10003,New York County,40761.27143706121,1991,0.0032608767846128636,NORTH RIVER,105.6666667,170.0
1669,10003,New York County,40761.27143706121,2001,0.0035723187106168723,NORTH RIVER,105.6666667,170.0
1670,10003,New York County,40761.27143706121,2011,0.00353973191139943,NORTH RIVER,105.6666667,170.0
1671,10002,New York County,4840.197249226061,1901,0.0049515576010213235,NEWTOWN CREEK,196.0,310.0
1672,10002,New York County,4840.197249226061,1911,0.005007638685688713,NEWTOWN CREEK,196.0,310.0
1673,10002,New York County,4840.197249226061,1921,0.004762647015020217,NEWTOWN CREEK,196.0,310.0
1674,10002,New York County,4840.197249226061,1931,0.004930219977173771,NEWTOWN CREEK,196.0,310.0
1675,10002,New York County,4840.197249226061,1941,0.004867547689328342,NEWTOWN CREEK,196.0,310.0
1676,10002,New York County,4840.197249226061,1951,0.005224701529331617,NEWTOWN CREEK,196.0,310.0
1677,10002,New York County,4840.197249226061,1961,0.004396891096293059,NEWTOWN CREEK,196.0,310.0
1678,10002,New York County,4840.197249226061,1971,0.0056573749176120946,NEWTOWN CREEK,196.0,310.0
1679,10002,New York County,4840.197249226061,1981,0.005369261138016083,NEWTOWN CREEK,196.0,310.0
1680,10002,New York County,4840.197249226061,1991,0.004974682669798515,NEWTOWN CREEK,196.0,310.0
1681,10002,New York County,4840.197249226061,2001,0.0054498078751578916,NEWTOWN CREEK,196.0,310.0
1682,10002,New York County,4840.197249226061,2011,0.005400094563052338,NEWTOWN CREEK,196.0,310.0
1683,10012,New York County,1650.2355692601593,1901,0.0018202567232710424,NEWTOWN CREEK,196.0,310.0
1684,10012,New York County,1650.2355692601593,1911,0.0018408728565445587,NEWTOWN CREEK,196.0,310.0
1685,10012,New York County,1650.2355692601593,1921,0.001750810744455273,NEWTOWN CREEK,196.0,310.0
1686,10012,New York County,1650.2355692601593,1931,0.0018124127363084097,NEWTOWN CREEK,196.0,310.0
1687,10012,New York County,1650.2355692601593,1941,0.0017893735913553366,NEWTOWN CREEK,196.0,310.0
1688,10012,New York County,1650.2355692601593,1951,0.0019206679699916547,NEWTOWN CREEK,196.0,310.0
1689,10012,New York County,1650.2355692601593,1961,0.0016163541302371609,NEWTOWN CREEK,196.0,310.0
1690,10012,New York County,1650.2355692601593,1971,0.0020797243129564527,NEWTOWN CREEK,196.0,310.0
1691,10012,New York County,1650.2355692601593,1981,0.001973809954963627,NEWTOWN CREEK,196.0,310.0
1692,10012,New York County,1650.2355692601593,1991,0.001828757798146775,NEWTOWN CREEK,196.0,310.0
1693,10012,New York County,1650.2355692601593,2001,0.002003419979047701,NEWTOWN CREEK,196.0,310.0
1694,10012,New York County,1650.2355692601593,2011,0.001985144721464604,NEWTOWN CREEK,196.0,310.0
1695,10009,New York County,1849.67518341803,1901,0.003471766523543372,NEWTOWN CREEK,196.0,310.0
1696,10009,New York County,1849.67518341803,1911,0.0035110875711894876,NEWTOWN CREEK,196.0,310.0
1697,10009,New York County,1849.67518341803,1921,0.00333931255627329,NEWTOWN CREEK,196.0,310.0
1698,10009,New York County,1849.67518341803,1931,0.003456805726530607,NEWTOWN CREEK,196.0,310.0
1699,10009,New York County,1849.67518341803,1941,0.0034128632808543705,NEWTOWN CREEK,196.0,310.0
1700,10009,New York County,1849.67518341803,1951,0.003663280391062799,NEWTOWN CREEK,196.0,310.0
1701,10009,New York County,1849.67518341803,1961,0.003082864129991653,NEWTOWN CREEK,196.0,310.0
1702,10009,New York County,1849.67518341803,1971,0.003966647756667191,NEWTOWN CREEK,196.0,310.0
1703,10009,New York County,1849.67518341803,1981,0.0037646378326047776,NEWTOWN CREEK,196.0,310.0
1704,10009,New York County,1849.67518341803,1991,0.0034879805810388823,NEWTOWN CREEK,196.0,310.0
1705,10009,New York County,1849.67518341803,2001,0.0038211128831084616,NEWTOWN CREEK,196.0,310.0
1706,10009,New York County,1849.67518341803,2011,0.0037862565759321236,NEWTOWN CREEK,196.0,310.0
1707,10169,New York County,88.76070861508589,1901,2.157435345442299e-05,NEWTOWN CREEK,196.0,310.0
1708,10169,New York County,88.76070861508589,1911,2.181870346308938e-05,NEWTOWN CREEK,196.0,310.0
1709,10169,New York County,88.76070861508589,1921,2.0751254122441187e-05,NEWTOWN CREEK,196.0,310.0
1710,10169,New York County,88.76070861508589,1931,2.1481383630408487e-05,NEWTOWN CREEK,196.0,310.0
1711,10169,New York County,88.76070861508589,1941,2.1208315194428718e-05,NEWTOWN CREEK,196.0,310.0
1712,10169,New York County,88.76070861508589,1951,2.276446455240968e-05,NEWTOWN CREEK,196.0,310.0
1713,10169,New York County,88.76070861508589,1961,1.9157624783051236e-05,NEWTOWN CREEK,196.0,310.0
1714,10169,New York County,88.76070861508589,1971,2.4649658941981238e-05,NEWTOWN CREEK,196.0,310.0
1715,10169,New York County,88.76070861508589,1981,2.3394322941282802e-05,NEWTOWN CREEK,196.0,310.0
1716,10169,New York County,88.76070861508589,1991,2.167511132652248e-05,NEWTOWN CREEK,196.0,310.0
1717,10169,New York County,88.76070861508589,2001,2.3745271858112418e-05,NEWTOWN CREEK,196.0,310.0
1718,10169,New York County,88.76070861508589,2011,2.3528666770748788e-05,NEWTOWN CREEK,196.0,310.0
1719,10167,New York County,0.0,1901,2.6948376201232103e-05,NEWTOWN CREEK,196.0,310.0
1720,10167,New York County,0.0,1911,2.7253592112903662e-05,NEWTOWN CREEK,196.0,310.0
1721,10167,New York County,0.0,1921,2.592024849876874e-05,NEWTOWN CREEK,196.0,310.0
1722,10167,New York County,0.0,1931,2.6832248234839138e-05,NEWTOWN CREEK,196.0,310.0
1723,10167,New York County,0.0,1941,2.6491160333548807e-05,NEWTOWN CREEK,196.0,310.0
1724,10167,New York County,0.0,1951,2.8434935771026845e-05,NEWTOWN CREEK,196.0,310.0
1725,10167,New York County,0.0,1961,2.392965707483909e-05,NEWTOWN CREEK,196.0,310.0
1726,10167,New York County,0.0,1971,3.078971908956061e-05,NEWTOWN CREEK,196.0,310.0
1727,10167,New York County,0.0,1981,2.9221687543343575e-05,NEWTOWN CREEK,196.0,310.0
1728,10167,New York County,0.0,1991,2.707423216480982e-05,NEWTOWN CREEK,196.0,310.0
1729,10167,New York County,0.0,2001,2.9660055416481415e-05,NEWTOWN CREEK,196.0,310.0
1730,10167,New York County,0.0,2011,2.9389495494780527e-05,NEWTOWN CREEK,196.0,310.0
1731,10177,New York County,67.25925968580346,1901,1.1785023183839885e-05,NEWTOWN CREEK,196.0,310.0
1732,10177,New York County,67.25925968580346,1911,1.1918499745405836e-05,NEWTOWN CREEK,196.0,310.0
1733,10177,New York County,67.25925968580346,1921,1.1335403929640637e-05,NEWTOWN CREEK,196.0,310.0
1734,10177,New York County,67.25925968580346,1931,1.1734238276949254e-05,NEWTOWN CREEK,196.0,310.0
1735,10177,New York County,67.25925968580346,1941,1.1585074231055834e-05,NEWTOWN CREEK,196.0,310.0
1736,10177,New York County,67.25925968580346,1951,1.2435123169952931e-05,NEWTOWN CREEK,196.0,310.0
1737,10177,New York County,67.25925968580346,1961,1.0464881494248363e-05,NEWTOWN CREEK,196.0,310.0
1738,10177,New York County,67.25925968580346,1971,1.346491345470378e-05,NEWTOWN CREEK,196.0,310.0
1739,10177,New York County,67.25925968580346,1981,1.2779184266897831e-05,NEWTOWN CREEK,196.0,310.0
1740,10177,New York County,67.25925968580346,1991,1.1840062323768476e-05,NEWTOWN CREEK,196.0,310.0
1741,10177,New York County,67.25925968580346,2001,1.2970890643170839e-05,NEWTOWN CREEK,196.0,310.0
1742,10177,New York County,67.25925968580346,2011,1.2852569786802616e-05,NEWTOWN CREEK,196.0,310.0
1743,10172,New York County,210.73862429808395,1901,2.6989681392247224e-05,NEWTOWN CREEK,196.0,310.0
1744,10172,New York County,210.73862429808395,1911,2.7295365124370685e-05,NEWTOWN CREEK,196.0,310.0
1745,10172,New York County,210.73862429808395,1921,2.5959977824476764e-05,NEWTOWN CREEK,196.0,310.0
1746,10172,New York County,210.73862429808395,1931,2.6873375430423354e-05,NEWTOWN CREEK,196.0,310.0
1747,10172,New York County,210.73862429808395,1941,2.6531764725799328e-05,NEWTOWN CREEK,196.0,310.0
1748,10172,New York County,210.73862429808395,1951,2.847851948994017e-05,NEWTOWN CREEK,196.0,310.0
1749,10172,New York County,210.73862429808395,1961,2.3966335316564e-05,NEWTOWN CREEK,196.0,310.0
1750,10172,New York County,210.73862429808395,1971,3.083691210849427e-05,NEWTOWN CREEK,196.0,310.0
1751,10172,New York County,210.73862429808395,1981,2.926647715800343e-05,NEWTOWN CREEK,196.0,310.0
1752,10172,New York County,210.73862429808395,1991,2.7115730261867853e-05,NEWTOWN CREEK,196.0,310.0
1753,10172,New York County,210.73862429808395,2001,2.970551694059509e-05,NEWTOWN CREEK,196.0,310.0
1754,10172,New York County,210.73862429808395,2011,2.94345423174976e-05,NEWTOWN CREEK,196.0,310.0
1755,10171,New York County,77.98326953516158,1901,2.710924905044888e-05,NEWTOWN CREEK,196.0,310.0
1756,10171,New York County,77.98326953516158,1911,2.7416286999669947e-05,NEWTOWN CREEK,196.0,310.0
1757,10171,New York County,77.98326953516158,1921,2.6074983767315763e-05,NEWTOWN CREEK,196.0,310.0
1758,10171,New York County,77.98326953516158,1931,2.699242783869345e-05,NEWTOWN CREEK,196.0,310.0
1759,10171,New York County,77.98326953516158,1941,2.6649303755998197e-05,NEWTOWN CREEK,196.0,310.0
1760,10171,New York County,77.98326953516158,1951,2.860468288679451e-05,NEWTOWN CREEK,196.0,310.0
1761,10171,New York County,77.98326953516158,1961,2.4072509174188726e-05,NEWTOWN CREEK,196.0,310.0
1762,10171,New York County,77.98326953516158,1971,3.097352347909171e-05,NEWTOWN CREEK,196.0,310.0
1763,10171,New York County,77.98326953516158,1981,2.9396131305703e-05,NEWTOWN CREEK,196.0,310.0
1764,10171,New York County,77.98326953516158,1991,2.7235856332299002e-05,NEWTOWN CREEK,196.0,310.0
1765,10171,New York County,77.98326953516158,2001,2.983711608934521e-05,NEWTOWN CREEK,196.0,310.0
1766,10171,New York County,77.98326953516158,2011,2.9564941014836495e-05,NEWTOWN CREEK,196.0,310.0
1767,10154,New York County,109.51872796477582,1901,2.6917940797326223e-05,NEWTOWN CREEK,196.0,310.0
